    um         	pN
5.634877e-001	-4.433100e+002
5.628927e-001	-4.476271e+002
5.640851e-001	-4.448210e+002
5.632058e-001	-4.502713e+002
5.649804e-001	-4.451448e+002
5.652250e-001	-4.461161e+002
5.654425e-001	-4.471954e+002
5.665672e-001	-4.446591e+002
5.666492e-001	-4.462780e+002
5.685186e-001	-4.407737e+002
5.690340e-001	-4.406658e+002
5.704701e-001	-4.368884e+002
5.695502e-001	-4.425006e+002
5.717716e-001	-4.355932e+002
5.711225e-001	-4.401262e+002
5.723420e-001	-4.372121e+002
5.722480e-001	-4.395325e+002
5.739279e-001	-4.347838e+002
5.734007e-001	-4.388310e+002
5.734692e-001	-4.405039e+002
5.748647e-001	-4.368884e+002
5.746353e-001	-4.397484e+002
5.757194e-001	-4.373740e+002
5.754223e-001	-4.405039e+002
5.769803e-001	-4.362408e+002
5.766426e-001	-4.395325e+002
5.775371e-001	-4.379136e+002
5.770776e-001	-4.416911e+002
5.784324e-001	-4.382374e+002
5.775802e-001	-4.435798e+002
5.799777e-001	-4.359710e+002
5.790984e-001	-4.414213e+002
5.809001e-001	-4.361868e+002
5.802646e-001	-4.406658e+002
5.815923e-001	-4.373201e+002
5.816473e-001	-4.390469e+002
5.820814e-001	-4.392627e+002
5.827999e-001	-4.383454e+002
5.828143e-001	-4.402341e+002
5.836411e-001	-4.388850e+002
5.843460e-001	-4.380216e+002
5.842385e-001	-4.403960e+002
5.846726e-001	-4.406118e+002
5.853505e-001	-4.398563e+002
5.858930e-001	-4.396405e+002
5.870176e-001	-4.371042e+002
5.865446e-001	-4.409356e+002
5.875203e-001	-4.389929e+002
5.872503e-001	-4.420149e+002
5.888353e-001	-4.376438e+002
5.878206e-001	-4.436338e+002
5.905296e-001	-4.347838e+002
5.895284e-001	-4.407198e+002
5.903011e-001	-4.395865e+002
5.899363e-001	-4.429862e+002
5.910204e-001	-4.406118e+002
5.909399e-001	-4.428783e+002
5.922136e-001	-4.397484e+002
5.926341e-001	-4.400182e+002
5.934474e-001	-4.387231e+002
5.935159e-001	-4.403960e+002
5.944104e-001	-4.387771e+002
5.951154e-001	-4.379136e+002
5.950485e-001	-4.401262e+002
5.954420e-001	-4.405039e+002
5.960251e-001	-4.401262e+002
5.961207e-001	-4.416911e+002
5.969339e-001	-4.403960e+002
5.967452e-001	-4.430941e+002
5.977615e-001	-4.409896e+002
5.989133e-001	-4.383454e+002
5.988464e-001	-4.405579e+002
6.002284e-001	-4.369963e+002
5.998095e-001	-4.406118e+002
6.009748e-001	-4.379136e+002
6.011246e-001	-4.392627e+002
6.019920e-001	-4.377518e+002
6.015460e-001	-4.414752e+002
6.026571e-001	-4.389929e+002
6.029288e-001	-4.398563e+002
6.027400e-001	-4.425545e+002
6.033366e-001	-4.421228e+002
6.045425e-001	-4.392627e+002
6.045028e-001	-4.413673e+002
6.060337e-001	-4.372121e+002
6.056418e-001	-4.407198e+002
6.060083e-001	-4.412054e+002
6.072006e-001	-4.383993e+002
6.067681e-001	-4.420689e+002
6.072429e-001	-4.421228e+002
6.078666e-001	-4.415832e+002
6.083549e-001	-4.415832e+002
6.087484e-001	-4.419609e+002
6.097241e-001	-4.400182e+002
6.098739e-001	-4.413673e+002
6.109715e-001	-4.389390e+002
6.101599e-001	-4.441195e+002
6.122730e-001	-4.376438e+002
6.114344e-001	-4.429322e+002
6.128028e-001	-4.394246e+002
6.126817e-001	-4.418530e+002
6.136169e-001	-4.400722e+002
6.144572e-001	-4.386692e+002
6.135915e-001	-4.440655e+002
6.152848e-001	-4.392627e+002
6.144055e-001	-4.447130e+002
6.161666e-001	-4.396405e+002
6.159373e-001	-4.425006e+002
6.177525e-001	-4.372121e+002
6.171305e-001	-4.416371e+002
6.183635e-001	-4.386692e+002
6.184591e-001	-4.402341e+002
6.193536e-001	-4.386152e+002
6.189347e-001	-4.422307e+002
6.204926e-001	-4.379676e+002
6.194102e-001	-4.442274e+002
6.211036e-001	-4.394246e+002
6.207659e-001	-4.427164e+002
6.216740e-001	-4.410435e+002
6.229882e-001	-4.377518e+002
6.226505e-001	-4.410435e+002
6.231253e-001	-4.410975e+002
6.237896e-001	-4.403960e+002
6.236686e-001	-4.428243e+002
6.247797e-001	-4.403420e+002
6.245368e-001	-4.432560e+002
6.259323e-001	-4.396405e+002
6.260144e-001	-4.412594e+002
6.276536e-001	-4.366725e+002
6.271399e-001	-4.406658e+002
6.279396e-001	-4.394246e+002
6.278998e-001	-4.415292e+002
6.284694e-001	-4.412054e+002
6.296075e-001	-4.386152e+002
6.293105e-001	-4.417451e+002
6.303675e-001	-4.394786e+002
6.299486e-001	-4.430941e+002
6.310868e-001	-4.405039e+002
6.308575e-001	-4.433640e+002
6.325779e-001	-4.384533e+002
6.315091e-001	-4.446591e+002
6.331212e-001	-4.401801e+002
6.330272e-001	-4.425006e+002
6.335832e-001	-4.422307e+002
6.347350e-001	-4.395865e+002
6.345192e-001	-4.423926e+002
6.351023e-001	-4.420149e+002
6.359561e-001	-4.405579e+002
6.363767e-001	-4.408277e+002
6.364046e-001	-4.426624e+002
6.373126e-001	-4.409896e+002
6.375301e-001	-4.420689e+002
6.393453e-001	-4.367804e+002
6.380057e-001	-4.440655e+002
6.398480e-001	-4.386692e+002
6.396186e-001	-4.415292e+002
6.406486e-001	-4.393707e+002
6.405275e-001	-4.417990e+002
6.419095e-001	-4.382374e+002
6.412197e-001	-4.429322e+002
6.422226e-001	-4.408816e+002
6.423588e-001	-4.422847e+002
6.429283e-001	-4.419609e+002
6.432677e-001	-4.425545e+002
6.449204e-001	-4.379136e+002
6.450702e-001	-4.392627e+002
6.455855e-001	-4.391548e+002
6.453291e-001	-4.421228e+002
6.473746e-001	-4.359170e+002
6.471181e-001	-4.388850e+002
6.478637e-001	-4.378597e+002
6.476343e-001	-4.407198e+002
6.480549e-001	-4.409896e+002
6.486245e-001	-4.406658e+002
6.490856e-001	-4.407737e+002
6.499260e-001	-4.393707e+002
6.502518e-001	-4.400182e+002
6.511598e-001	-4.383454e+002
6.496983e-001	-4.461161e+002
6.516896e-001	-4.401262e+002
6.517852e-001	-4.416911e+002
6.522193e-001	-4.419070e+002
6.515431e-001	-4.465478e+002
6.539270e-001	-4.389929e+002
6.535487e-001	-4.424466e+002
6.545109e-001	-4.405579e+002
6.547149e-001	-4.416911e+002
6.563947e-001	-4.369423e+002
6.553258e-001	-4.431481e+002
6.563422e-001	-4.410435e+002
6.565326e-001	-4.422307e+002
6.570615e-001	-4.420689e+002
6.575092e-001	-4.422307e+002
6.579298e-001	-4.425006e+002
6.590274e-001	-4.400722e+002
6.585949e-001	-4.437417e+002
6.604372e-001	-4.383454e+002
6.595308e-001	-4.439036e+002
6.607909e-001	-4.408277e+002
6.611032e-001	-4.415292e+002
6.614425e-001	-4.421228e+002
6.623777e-001	-4.403420e+002
6.621618e-001	-4.431481e+002
6.620002e-001	-4.457384e+002
6.634228e-001	-4.420149e+002
6.643443e-001	-4.402881e+002
6.650222e-001	-4.395325e+002
6.652938e-001	-4.403960e+002
6.657144e-001	-4.406658e+002
6.662298e-001	-4.405579e+002
6.663525e-001	-4.420149e+002
6.673012e-001	-4.401801e+002
6.667739e-001	-4.442274e+002
6.678444e-001	-4.419070e+002
6.680348e-001	-4.430941e+002
6.697282e-001	-4.382914e+002
6.693363e-001	-4.417990e+002
6.701767e-001	-4.403960e+002
6.700692e-001	-4.427704e+002
6.713428e-001	-4.396405e+002
6.710593e-001	-4.427164e+002
6.728474e-001	-4.375359e+002
6.714807e-001	-4.449289e+002
6.733907e-001	-4.392627e+002
6.730801e-001	-4.424466e+002
6.736497e-001	-4.421228e+002
6.742056e-001	-4.418530e+002
6.740981e-001	-4.442274e+002
6.755207e-001	-4.405039e+002
6.756163e-001	-4.420689e+002
6.766192e-001	-4.400182e+002
6.760784e-001	-4.441195e+002
6.774197e-001	-4.407198e+002
6.774341e-001	-4.426085e+002
6.781390e-001	-4.417451e+002
6.790200e-001	-4.401801e+002
6.795353e-001	-4.400722e+002
6.796580e-001	-4.415292e+002
6.798078e-001	-4.428783e+002
6.803367e-001	-4.427164e+002
6.808521e-001	-4.426085e+002
6.815976e-001	-4.415832e+002
6.822619e-001	-4.408816e+002
6.826825e-001	-4.411515e+002
6.826157e-001	-4.433640e+002
6.834018e-001	-4.421768e+002
6.840662e-001	-4.414752e+002
6.844596e-001	-4.418530e+002
6.850698e-001	-4.413673e+002
6.859237e-001	-4.399103e+002
6.855860e-001	-4.432021e+002
6.870627e-001	-4.392627e+002
6.860074e-001	-4.454146e+002
6.869696e-001	-4.435259e+002
6.873360e-001	-4.440115e+002
6.882847e-001	-4.421768e+002
6.883126e-001	-4.440115e+002
6.892342e-001	-4.422847e+002
6.887340e-001	-4.462240e+002
6.904816e-001	-4.412054e+002
6.906990e-001	-4.422847e+002
6.922028e-001	-4.382374e+002
6.913642e-001	-4.435259e+002
6.923805e-001	-4.414213e+002
6.929094e-001	-4.412594e+002
6.936414e-001	-4.402881e+002
6.935475e-001	-4.426085e+002
6.942795e-001	-4.416371e+002
6.949979e-001	-4.407198e+002
6.949853e-001	-4.427164e+002
6.959474e-001	-4.408277e+002
6.967337e-001	-4.396405e+002
6.966126e-001	-4.420689e+002
6.980487e-001	-4.382914e+002
6.978735e-001	-4.409356e+002
6.980504e-001	-4.421768e+002
6.989720e-001	-4.404499e+002
6.986749e-001	-4.435798e+002
7.002870e-001	-4.391009e+002
6.997598e-001	-4.431481e+002
7.012365e-001	-4.392088e+002
7.010884e-001	-4.417451e+002
7.027006e-001	-4.372661e+002
7.021327e-001	-4.414752e+002
7.024449e-001	-4.421768e+002
7.026489e-001	-4.433100e+002
7.029611e-001	-4.440115e+002
7.041671e-001	-4.411515e+002
7.045199e-001	-4.416911e+002
7.049811e-001	-4.417990e+002
7.048330e-001	-4.443353e+002
7.057005e-001	-4.428243e+002
7.069740e-001	-4.396944e+002
7.070020e-001	-4.415292e+002
7.077069e-001	-4.406658e+002
7.081681e-001	-4.407737e+002
7.086970e-001	-4.406118e+002
7.087520e-001	-4.423387e+002
7.091862e-001	-4.425545e+002
7.098640e-001	-4.417990e+002
7.096752e-001	-4.444972e+002
7.112603e-001	-4.401262e+002
7.112070e-001	-4.422847e+002
7.114109e-001	-4.434179e+002
7.121700e-001	-4.423387e+002
7.126447e-001	-4.423926e+002
7.141621e-001	-4.382914e+002
7.139598e-001	-4.410435e+002
7.133784e-001	-4.453067e+002
7.153832e-001	-4.392627e+002
7.148154e-001	-4.434719e+002
7.153578e-001	-4.432560e+002
7.159950e-001	-4.426624e+002
7.174311e-001	-4.388850e+002
7.171747e-001	-4.418530e+002
7.171620e-001	-4.438497e+002
7.180159e-001	-4.423926e+002
7.184229e-001	-4.427164e+002
7.194258e-001	-4.406658e+002
7.192235e-001	-4.434179e+002
7.197253e-001	-4.433640e+002
7.210802e-001	-4.399103e+002
7.208914e-001	-4.426085e+002
7.220297e-001	-4.400182e+002
7.215160e-001	-4.440115e+002
7.225594e-001	-4.417990e+002
7.231831e-001	-4.412594e+002
7.239693e-001	-4.400722e+002
7.241326e-001	-4.413673e+002
7.244855e-001	-4.419070e+002
7.240259e-001	-4.456844e+002
7.260713e-001	-4.394786e+002
7.251921e-001	-4.449289e+002
7.274541e-001	-4.378597e+002
7.262364e-001	-4.446591e+002
7.274152e-001	-4.419070e+002
7.277681e-001	-4.424466e+002
7.281074e-001	-4.430402e+002
7.290967e-001	-4.410435e+002
7.290163e-001	-4.433100e+002
7.297077e-001	-4.425006e+002
7.301824e-001	-4.425545e+002
7.302374e-001	-4.442813e+002
7.307934e-001	-4.440115e+002
7.313629e-001	-4.436878e+002
7.319189e-001	-4.434179e+002
7.324749e-001	-4.431481e+002
7.326923e-001	-4.442274e+002
7.341962e-001	-4.401801e+002
7.338585e-001	-4.434719e+002
7.354706e-001	-4.389929e+002
7.339685e-001	-4.469256e+002
7.363660e-001	-4.393167e+002
7.353513e-001	-4.453067e+002
7.372071e-001	-4.398563e+002
7.371267e-001	-4.421228e+002
7.378452e-001	-4.412054e+002
7.381574e-001	-4.419070e+002
7.379145e-001	-4.448210e+002
7.397027e-001	-4.396405e+002
7.393244e-001	-4.430941e+002
7.411938e-001	-4.375899e+002
7.393667e-001	-4.468176e+002
7.417913e-001	-4.391009e+002
7.409797e-001	-4.442813e+002
7.420637e-001	-4.419070e+002
7.414011e-001	-4.464938e+002
7.435007e-001	-4.400722e+002
7.427162e-001	-4.451448e+002
7.453438e-001	-4.366185e+002
7.434355e-001	-4.461701e+002
7.449528e-001	-4.420689e+002
7.445610e-001	-4.455765e+002
7.458346e-001	-4.424466e+002
7.469187e-001	-4.400722e+002
7.461883e-001	-4.449289e+002
7.472724e-001	-4.425545e+002
7.475440e-001	-4.434179e+002
7.485875e-001	-4.412054e+002
7.479654e-001	-4.456304e+002
7.499025e-001	-4.398563e+002
7.487795e-001	-4.462780e+002
7.505135e-001	-4.413133e+002
7.507581e-001	-4.422847e+002
7.513682e-001	-4.417990e+002
7.511524e-001	-4.446051e+002
7.529812e-001	-4.392627e+002
7.514655e-001	-4.472493e+002
7.540255e-001	-4.389929e+002
7.530243e-001	-4.449289e+002
7.549614e-001	-4.391548e+002
7.540957e-001	-4.445512e+002
7.558297e-001	-4.395865e+002
7.552483e-001	-4.438497e+002
7.562646e-001	-4.417451e+002
7.565904e-001	-4.423926e+002
7.571735e-001	-4.420149e+002
7.583117e-001	-4.394246e+002
7.581907e-001	-4.418530e+002
7.586925e-001	-4.417990e+002
7.587745e-001	-4.434179e+002
7.603732e-001	-4.389929e+002
7.592637e-001	-4.453606e+002
7.619049e-001	-4.367804e+002
7.604840e-001	-4.443893e+002
7.622857e-001	-4.391548e+002
7.607835e-001	-4.470875e+002
7.635872e-001	-4.378597e+002
7.627756e-001	-4.430402e+002
7.638732e-001	-4.406118e+002
7.633595e-001	-4.446051e+002
7.653914e-001	-4.384533e+002
7.649589e-001	-4.421228e+002
7.667200e-001	-4.370502e+002
7.655293e-001	-4.437417e+002
7.670060e-001	-4.398024e+002
7.671152e-001	-4.413133e+002
7.678202e-001	-4.404499e+002
7.689177e-001	-4.380216e+002
7.680520e-001	-4.434179e+002
7.691496e-001	-4.409896e+002
7.692316e-001	-4.426085e+002
7.707355e-001	-4.385612e+002
7.700322e-001	-4.433100e+002
7.741764e-001	-4.287399e+002
7.725253e-001	-4.372661e+002
7.748957e-001	-4.297652e+002
7.732717e-001	-4.381835e+002
7.754660e-001	-4.313841e+002
7.739639e-001	-4.393167e+002
7.755083e-001	-4.351076e+002
7.757799e-001	-4.359710e+002
7.776629e-001	-4.304127e+002
7.769596e-001	-4.351615e+002
7.776511e-001	-4.343521e+002
7.778956e-001	-4.353234e+002
7.784381e-001	-4.351076e+002
7.800231e-001	-4.307365e+002
7.792386e-001	-4.358091e+002
7.807153e-001	-4.318697e+002
7.806213e-001	-4.341902e+002
7.817325e-001	-4.317079e+002
7.808667e-001	-4.371042e+002
7.829257e-001	-4.308444e+002
7.815455e-001	-4.382914e+002
7.842408e-001	-4.294954e+002
7.829688e-001	-4.365106e+002
7.850684e-001	-4.300890e+002
7.835663e-001	-4.380216e+002
7.863564e-001	-4.288478e+002
7.851522e-001	-4.355932e+002
7.864393e-001	-4.324094e+002
7.863995e-001	-4.345140e+002
7.873888e-001	-4.325173e+002
7.873490e-001	-4.346219e+002
7.887445e-001	-4.310063e+002
7.878923e-001	-4.363487e+002
7.889628e-001	-4.340283e+002
7.896407e-001	-4.332728e+002
7.902237e-001	-4.328951e+002
7.906443e-001	-4.331649e+002
7.901577e-001	-4.370502e+002
7.914584e-001	-4.338124e+002
7.916894e-001	-4.348377e+002
7.930714e-001	-4.312762e+002
7.923816e-001	-4.359710e+002
7.937365e-001	-4.325173e+002
7.928843e-001	-4.378597e+002
7.945506e-001	-4.331649e+002
7.940098e-001	-4.372661e+002
7.953105e-001	-4.340283e+002
7.949051e-001	-4.375899e+002
7.964360e-001	-4.334347e+002
7.962879e-001	-4.359710e+002
7.976428e-001	-4.325173e+002
7.970750e-001	-4.367265e+002
7.987006e-001	-4.321935e+002
7.982682e-001	-4.358630e+002
7.993387e-001	-4.335426e+002
7.994207e-001	-4.351615e+002
7.995434e-001	-4.366185e+002
8.003973e-001	-4.351615e+002
8.010481e-001	-4.345140e+002
8.022676e-001	-4.315999e+002
8.016997e-001	-4.358091e+002
8.033389e-001	-4.312222e+002
8.025815e-001	-4.361868e+002
8.038551e-001	-4.330570e+002
8.033550e-001	-4.369963e+002
8.045203e-001	-4.342981e+002
8.049137e-001	-4.346759e+002
8.055916e-001	-4.339204e+002
8.062424e-001	-4.332728e+002
8.061349e-001	-4.356472e+002
8.067450e-001	-4.351615e+002
8.080051e-001	-4.320856e+002
8.071529e-001	-4.374280e+002
8.085755e-001	-4.337045e+002
8.084544e-001	-4.361329e+002
8.095791e-001	-4.335966e+002
8.089435e-001	-4.380755e+002
8.107723e-001	-4.327332e+002
8.106107e-001	-4.353234e+002
8.120061e-001	-4.317079e+002
8.120341e-001	-4.335426e+002
8.127390e-001	-4.326792e+002
8.125638e-001	-4.353234e+002
8.134718e-001	-4.336505e+002
8.136352e-001	-4.349457e+002
8.141911e-001	-4.346759e+002
8.141649e-001	-4.367265e+002
8.145449e-001	-4.371582e+002
8.157779e-001	-4.341902e+002
8.158329e-001	-4.359170e+002
8.172690e-001	-4.321396e+002
8.171344e-001	-4.346219e+002
8.177310e-001	-4.341902e+002
8.177996e-001	-4.358630e+002
8.184774e-001	-4.351076e+002
8.182616e-001	-4.379136e+002
8.193727e-001	-4.354313e+002
8.198475e-001	-4.354853e+002
8.209992e-001	-4.328411e+002
8.212979e-001	-4.335966e+002
8.208655e-001	-4.372661e+002
8.225047e-001	-4.326792e+002
8.217066e-001	-4.378057e+002
8.229261e-001	-4.348917e+002
8.230353e-001	-4.364027e+002
8.241871e-001	-4.337585e+002
8.244858e-001	-4.345140e+002
8.250418e-001	-4.342441e+002
8.251374e-001	-4.358091e+002
8.258152e-001	-4.350536e+002
8.259108e-001	-4.366185e+002
8.273199e-001	-4.329490e+002
8.272801e-001	-4.350536e+002
8.284724e-001	-4.322475e+002
8.275932e-001	-4.376978e+002
8.292053e-001	-4.332188e+002
8.299509e-001	-4.321935e+002
8.294372e-001	-4.361868e+002
8.310628e-001	-4.316539e+002
8.305220e-001	-4.357551e+002
8.313895e-001	-4.342441e+002
8.309028e-001	-4.381295e+002
8.322306e-001	-4.347838e+002
8.325429e-001	-4.354853e+002
8.327603e-001	-4.365646e+002
8.334653e-001	-4.357011e+002
8.343733e-001	-4.340283e+002
8.341304e-001	-4.369423e+002
8.343615e-001	-4.379676e+002
8.354049e-001	-4.357551e+002
8.362317e-001	-4.344060e+002
8.365440e-001	-4.351076e+002
8.370999e-001	-4.348377e+002
8.377642e-001	-4.341362e+002
8.373047e-001	-4.379136e+002
8.388491e-001	-4.337045e+002
8.387687e-001	-4.359710e+002
8.394330e-001	-4.352695e+002
8.396235e-001	-4.364566e+002
8.408293e-001	-4.335966e+002
8.407083e-001	-4.360249e+002
8.417653e-001	-4.337585e+002
8.419151e-001	-4.351076e+002
8.429992e-001	-4.327332e+002
8.427156e-001	-4.358091e+002
8.432716e-001	-4.355393e+002
8.434079e-001	-4.369423e+002
8.446002e-001	-4.341362e+002
8.445198e-001	-4.364027e+002
8.456851e-001	-4.337045e+002
8.457943e-001	-4.352155e+002
8.469325e-001	-4.326252e+002
8.468521e-001	-4.348917e+002
8.477195e-001	-4.333807e+002
8.477068e-001	-4.353774e+002
8.477618e-001	-4.371042e+002
8.484261e-001	-4.364027e+002
8.487248e-001	-4.371582e+002
8.500255e-001	-4.339204e+002
8.493494e-001	-4.385612e+002
8.507313e-001	-4.349996e+002
8.513685e-001	-4.344060e+002
8.515048e-001	-4.358091e+002
8.519253e-001	-4.360789e+002
8.524136e-001	-4.360789e+002
8.524822e-001	-4.377518e+002
8.540943e-001	-4.332728e+002
8.531338e-001	-4.390469e+002
8.552604e-001	-4.325173e+002
8.543676e-001	-4.380216e+002
8.556954e-001	-4.346759e+002
8.566034e-001	-4.330030e+002
8.569292e-001	-4.336505e+002
8.572956e-001	-4.341362e+002
8.574319e-001	-4.355393e+002
8.579472e-001	-4.354313e+002
8.583407e-001	-4.358091e+002
8.588697e-001	-4.356472e+002
8.598454e-001	-4.337045e+002
8.598056e-001	-4.358091e+002
8.607272e-001	-4.340822e+002
8.608092e-001	-4.357011e+002
8.613652e-001	-4.354313e+002
8.618400e-001	-4.354853e+002
8.626397e-001	-4.342441e+002
8.625864e-001	-4.364027e+002
8.645370e-001	-4.305746e+002
8.629942e-001	-4.386692e+002
8.643220e-001	-4.353234e+002
8.636729e-001	-4.398563e+002
8.659756e-001	-4.326252e+002
8.648255e-001	-4.391548e+002
8.665730e-001	-4.341362e+002
8.658292e-001	-4.390469e+002
8.676038e-001	-4.339204e+002
8.676452e-001	-4.357011e+002
8.679710e-001	-4.363487e+002
8.690822e-001	-4.338664e+002
8.691372e-001	-4.355932e+002
8.701535e-001	-4.334887e+002
8.699242e-001	-4.363487e+002
8.704395e-001	-4.362408e+002
8.710632e-001	-4.357011e+002
8.719036e-001	-4.342981e+002
8.719044e-001	-4.362408e+002
8.721896e-001	-4.370502e+002
8.727591e-001	-4.367265e+002
8.733828e-001	-4.361868e+002
8.738169e-001	-4.364027e+002
8.747249e-001	-4.347298e+002
8.743873e-001	-4.380216e+002
8.753495e-001	-4.361329e+002
8.758242e-001	-4.361868e+002
8.767729e-001	-4.343521e+002
8.771934e-001	-4.346219e+002
8.771131e-001	-4.368884e+002
8.780752e-001	-4.349996e+002
8.784823e-001	-4.353234e+002
8.795664e-001	-4.329490e+002
8.784975e-001	-4.391548e+002
8.799607e-001	-4.352695e+002
8.806114e-001	-4.346219e+002
8.806664e-001	-4.363487e+002
8.813985e-001	-4.353774e+002
8.813045e-001	-4.376978e+002
8.822125e-001	-4.360249e+002
8.830123e-001	-4.347838e+002
8.831079e-001	-4.363487e+002
8.839211e-001	-4.350536e+002
8.840032e-001	-4.366725e+002
8.844915e-001	-4.366725e+002
8.849391e-001	-4.368344e+002
8.852108e-001	-4.376978e+002
8.861730e-001	-4.358091e+002
8.854020e-001	-4.408277e+002
8.873391e-001	-4.350536e+002
8.868525e-001	-4.389390e+002
8.878283e-001	-4.369963e+002
8.888987e-001	-4.346759e+002
8.893735e-001	-4.347298e+002
8.889275e-001	-4.384533e+002
8.896866e-001	-4.373740e+002
8.898634e-001	-4.386152e+002
8.912319e-001	-4.351076e+002
8.913004e-001	-4.367804e+002
8.922084e-001	-4.351076e+002
8.927238e-001	-4.349996e+002
8.930360e-001	-4.357011e+002
8.934973e-001	-4.358091e+002
8.944866e-001	-4.338124e+002
8.945686e-001	-4.354313e+002
8.949756e-001	-4.357551e+002
8.954233e-001	-4.359170e+002
8.964532e-001	-4.337585e+002
8.964134e-001	-4.358630e+002
8.967934e-001	-4.362948e+002
8.973629e-001	-4.359710e+002
8.979189e-001	-4.357011e+002
8.988134e-001	-4.340822e+002
8.988278e-001	-4.359710e+002
8.991400e-001	-4.366725e+002
8.999262e-001	-4.354853e+002
8.997916e-001	-4.379676e+002
9.011600e-001	-4.344600e+002
9.013505e-001	-4.356472e+002
9.020554e-001	-4.347838e+002
9.021645e-001	-4.362948e+002
9.027882e-001	-4.357551e+002
9.028026e-001	-4.376438e+002
9.035888e-001	-4.364566e+002
9.041989e-001	-4.359710e+002
9.043216e-001	-4.374280e+002
9.056765e-001	-4.339743e+002
9.058668e-001	-4.351615e+002
9.057729e-001	-4.374819e+002
9.065862e-001	-4.361868e+002
9.073453e-001	-4.351076e+002
9.079825e-001	-4.345140e+002
9.084031e-001	-4.347838e+002
9.085664e-001	-4.360789e+002
9.091494e-001	-4.357011e+002
9.096242e-001	-4.357551e+002
9.097063e-001	-4.373740e+002
9.105737e-001	-4.358630e+002
9.103173e-001	-4.388310e+002
9.124304e-001	-4.323554e+002
9.118219e-001	-4.367265e+002
9.127570e-001	-4.349457e+002
9.132724e-001	-4.348377e+002
9.132732e-001	-4.367804e+002
9.135719e-001	-4.375359e+002
9.137894e-001	-4.386152e+002
9.151578e-001	-4.351076e+002
9.149826e-001	-4.377518e+002
9.153626e-001	-4.381835e+002
9.160404e-001	-4.374280e+002
9.160142e-001	-4.394786e+002
9.170712e-001	-4.372121e+002
9.181011e-001	-4.350536e+002
9.186706e-001	-4.347298e+002
9.186850e-001	-4.366185e+002
9.198503e-001	-4.339204e+002
9.199865e-001	-4.353234e+002
9.208539e-001	-4.338124e+002
9.201100e-001	-4.387231e+002
9.208962e-001	-4.375359e+002
9.211678e-001	-4.383993e+002
9.219134e-001	-4.373740e+002
9.230245e-001	-4.348917e+002
9.238919e-001	-4.333807e+002
9.236355e-001	-4.363487e+002
9.241103e-001	-4.364027e+002
9.245309e-001	-4.366725e+002
9.255066e-001	-4.347298e+002
9.249522e-001	-4.388850e+002
9.266321e-001	-4.341362e+002
9.263351e-001	-4.372661e+002
9.270400e-001	-4.364027e+002
9.278126e-001	-4.352695e+002
9.284634e-001	-4.346219e+002
9.281663e-001	-4.377518e+002
9.287087e-001	-4.375359e+002
9.291429e-001	-4.377518e+002
9.303082e-001	-4.350536e+002
9.299164e-001	-4.385612e+002
9.314066e-001	-4.345679e+002
9.311231e-001	-4.376438e+002
9.316114e-001	-4.376438e+002
9.325465e-001	-4.358630e+002
9.323442e-001	-4.386152e+002
9.342543e-001	-4.329490e+002
9.331990e-001	-4.391009e+002
9.350819e-001	-4.335426e+002
9.342838e-001	-4.386692e+002
9.349887e-001	-4.378057e+002
9.363843e-001	-4.341902e+002
9.358706e-001	-4.381835e+002
9.376858e-001	-4.328951e+002
9.369013e-001	-4.379676e+002
9.376469e-001	-4.369423e+002
9.385684e-001	-4.352155e+002
9.386640e-001	-4.367804e+002
9.396668e-001	-4.347298e+002
9.388282e-001	-4.400182e+002
9.405487e-001	-4.351076e+002
9.399402e-001	-4.394786e+002
9.404826e-001	-4.392627e+002
9.412688e-001	-4.380755e+002
9.422581e-001	-4.360789e+002
9.423537e-001	-4.376438e+002
9.432888e-001	-4.358630e+002
9.431136e-001	-4.385073e+002
9.437238e-001	-4.380216e+002
9.440902e-001	-4.385073e+002
9.444295e-001	-4.391009e+002
9.455271e-001	-4.366725e+002
9.462727e-001	-4.356472e+002
9.471401e-001	-4.341362e+002
9.465722e-001	-4.383454e+002
9.469251e-001	-4.388850e+002
9.483747e-001	-4.350536e+002
9.478204e-001	-4.392088e+002
9.490263e-001	-4.363487e+002
9.490813e-001	-4.380755e+002
9.491228e-001	-4.398563e+002
9.509516e-001	-4.345140e+002
9.509795e-001	-4.363487e+002
9.514813e-001	-4.362948e+002
9.518748e-001	-4.366725e+002
9.526474e-001	-4.355393e+002
9.531357e-001	-4.355393e+002
9.532855e-001	-4.368884e+002
9.533405e-001	-4.386152e+002
9.537611e-001	-4.388850e+002
9.548993e-001	-4.362948e+002
9.547106e-001	-4.389929e+002
9.559842e-001	-4.358630e+002
9.556736e-001	-4.390469e+002
9.570014e-001	-4.357011e+002
9.568262e-001	-4.383454e+002
9.579373e-001	-4.358630e+002
9.573965e-001	-4.399643e+002
9.584264e-001	-4.378057e+002
9.589554e-001	-4.376438e+002
9.597145e-001	-4.365646e+002
9.601080e-001	-4.369423e+002
9.601630e-001	-4.386692e+002
9.618834e-001	-4.337585e+002
9.610447e-001	-4.390469e+002
9.623996e-001	-4.355932e+002
9.618046e-001	-4.399103e+002
9.635252e-001	-4.349996e+002
9.637290e-001	-4.361329e+002
9.642986e-001	-4.358091e+002
9.644619e-001	-4.371042e+002
9.653835e-001	-4.353774e+002
9.650187e-001	-4.387771e+002
9.661704e-001	-4.361329e+002
9.660088e-001	-4.387231e+002
