    um         	pN
9.514228e-001	-4.267972e+002
9.517876e-001	-4.233975e+002
9.513670e-001	-4.231277e+002
9.506891e-001	-4.238832e+002
9.502008e-001	-4.238832e+002
9.495230e-001	-4.246386e+002
9.486285e-001	-4.262576e+002
9.479778e-001	-4.269051e+002
9.471916e-001	-4.280923e+002
9.467980e-001	-4.277146e+002
9.460389e-001	-4.287938e+002
9.457132e-001	-4.281463e+002
9.457258e-001	-4.261496e+002
9.456979e-001	-4.243149e+002
9.450742e-001	-4.248545e+002
9.444235e-001	-4.255021e+002
9.440300e-001	-4.251243e+002
9.434605e-001	-4.254481e+002
9.423358e-001	-4.279844e+002
9.413059e-001	-4.301429e+002
9.410749e-001	-4.291176e+002
9.407761e-001	-4.283621e+002
9.405451e-001	-4.273368e+002
9.402329e-001	-4.266353e+002
9.407872e-001	-4.224801e+002
9.408811e-001	-4.201597e+002
9.403522e-001	-4.203216e+002
9.393358e-001	-4.224261e+002
9.385091e-001	-4.237752e+002
9.369646e-001	-4.279844e+002
9.355556e-001	-4.316539e+002
9.344039e-001	-4.342981e+002
9.336177e-001	-4.354853e+002
9.339418e-001	-4.322475e+002
9.342660e-001	-4.290097e+002
9.346578e-001	-4.255021e+002
9.352121e-001	-4.213469e+002
9.349947e-001	-4.202676e+002
9.341137e-001	-4.218325e+002
9.331650e-001	-4.236673e+002
9.324330e-001	-4.246386e+002
9.319177e-001	-4.247466e+002
9.307794e-001	-4.273368e+002
9.297901e-001	-4.293335e+002
9.293695e-001	-4.290636e+002
9.292875e-001	-4.274447e+002
9.289482e-001	-4.268511e+002
9.286223e-001	-4.262036e+002
9.283101e-001	-4.255021e+002
9.283769e-001	-4.232895e+002
9.277804e-001	-4.237213e+002
9.275358e-001	-4.227499e+002
9.273183e-001	-4.216706e+002
9.271685e-001	-4.203216e+002
9.264365e-001	-4.212929e+002
9.246890e-001	-4.263115e+002
9.239028e-001	-4.274987e+002
9.234010e-001	-4.275527e+002
9.229669e-001	-4.273368e+002
9.228848e-001	-4.257179e+002
9.229381e-001	-4.235594e+002
9.222061e-001	-4.245307e+002
9.213929e-001	-4.258258e+002
9.202546e-001	-4.284161e+002
9.196987e-001	-4.286859e+002
9.198874e-001	-4.259877e+002
9.199272e-001	-4.238832e+002
9.194254e-001	-4.239371e+002
9.189506e-001	-4.238832e+002
9.180426e-001	-4.255560e+002
9.173647e-001	-4.263115e+002
9.169306e-001	-4.260957e+002
9.165236e-001	-4.257719e+002
9.156832e-001	-4.271749e+002
9.149106e-001	-4.283082e+002
9.145171e-001	-4.279304e+002
9.142319e-001	-4.271209e+002
9.141227e-001	-4.256100e+002
9.140678e-001	-4.238832e+002
9.142835e-001	-4.210771e+002
9.138494e-001	-4.208612e+002
9.130362e-001	-4.221563e+002
9.120604e-001	-4.240990e+002
9.109222e-001	-4.266892e+002
9.104746e-001	-4.265274e+002
9.096343e-001	-4.279304e+002
9.094168e-001	-4.268511e+002
9.095243e-001	-4.244768e+002
9.087110e-001	-4.257719e+002
9.083716e-001	-4.251783e+002
9.082354e-001	-4.237752e+002
9.077336e-001	-4.238292e+002
9.074349e-001	-4.230737e+002
9.068518e-001	-4.234514e+002
9.056865e-001	-4.261496e+002
9.048462e-001	-4.275527e+002
9.044526e-001	-4.271749e+002
9.037884e-001	-4.278765e+002
9.036521e-001	-4.264734e+002
9.032992e-001	-4.259338e+002
9.028245e-001	-4.258798e+002
9.021196e-001	-4.267432e+002
9.018750e-001	-4.257719e+002
9.017523e-001	-4.243149e+002
9.020223e-001	-4.212929e+002
9.019808e-001	-4.195121e+002
9.008155e-001	-4.222103e+002
8.991763e-001	-4.267972e+002
8.982277e-001	-4.286319e+002
8.976852e-001	-4.288478e+002
8.969938e-001	-4.296573e+002
8.966003e-001	-4.292795e+002
8.962339e-001	-4.287938e+002
8.960706e-001	-4.274987e+002
8.960968e-001	-4.254481e+002
8.963397e-001	-4.225341e+002
8.958785e-001	-4.224261e+002
8.950111e-001	-4.239371e+002
8.942656e-001	-4.249624e+002
8.935877e-001	-4.257179e+002
8.928828e-001	-4.265813e+002
8.924080e-001	-4.265274e+002
8.916625e-001	-4.275527e+002
8.913096e-001	-4.270130e+002
8.914171e-001	-4.246386e+002
8.909153e-001	-4.246926e+002
8.904676e-001	-4.245307e+002
8.905209e-001	-4.223722e+002
8.898566e-001	-4.230737e+002
8.892194e-001	-4.236673e+002
8.888123e-001	-4.233435e+002
8.885272e-001	-4.225341e+002
8.877274e-001	-4.237752e+002
8.869413e-001	-4.249624e+002
8.864530e-001	-4.249624e+002
8.859241e-001	-4.251243e+002
8.851650e-001	-4.262036e+002
8.839320e-001	-4.291716e+002
8.832812e-001	-4.298191e+002
8.829148e-001	-4.293335e+002
8.830629e-001	-4.267972e+002
8.827371e-001	-4.261496e+002
8.825061e-001	-4.251243e+002
8.821667e-001	-4.245307e+002
8.815701e-001	-4.249624e+002
8.809870e-001	-4.253402e+002
8.805394e-001	-4.251783e+002
8.804438e-001	-4.236133e+002
8.801993e-001	-4.226420e+002
8.792912e-001	-4.243149e+002
8.780988e-001	-4.271209e+002
8.772856e-001	-4.284161e+002
8.765942e-001	-4.292255e+002
8.757132e-001	-4.307905e+002
8.752655e-001	-4.306286e+002
8.758063e-001	-4.265274e+002
8.759951e-001	-4.238292e+002
8.759265e-001	-4.221563e+002
8.756278e-001	-4.214008e+002
8.750041e-001	-4.219405e+002
8.739472e-001	-4.242069e+002
8.724840e-001	-4.280923e+002
8.715082e-001	-4.300350e+002
8.712095e-001	-4.292795e+002
8.716419e-001	-4.256100e+002
8.720473e-001	-4.220484e+002
8.714642e-001	-4.224261e+002
8.713009e-001	-4.211310e+002
8.714355e-001	-4.186487e+002
8.711368e-001	-4.178932e+002
8.705267e-001	-4.183789e+002
8.696592e-001	-4.198898e+002
8.684668e-001	-4.226960e+002
8.671933e-001	-4.258258e+002
8.662310e-001	-4.277146e+002
8.654042e-001	-4.290636e+002
8.654847e-001	-4.267972e+002
8.652942e-001	-4.256100e+002
8.650226e-001	-4.247466e+002
8.650082e-001	-4.228578e+002
8.649803e-001	-4.210231e+002
8.641671e-001	-4.223182e+002
8.633403e-001	-4.236673e+002
8.624458e-001	-4.252862e+002
8.614836e-001	-4.271749e+002
8.612255e-001	-4.262576e+002
8.611840e-001	-4.244768e+002
8.607770e-001	-4.241530e+002
8.603158e-001	-4.240450e+002
8.601525e-001	-4.227499e+002
8.594069e-001	-4.237752e+002
8.586478e-001	-4.248545e+002
8.577940e-001	-4.263115e+002
8.570619e-001	-4.272828e+002
8.558831e-001	-4.300350e+002
8.556250e-001	-4.291176e+002
8.557054e-001	-4.268511e+002
8.557587e-001	-4.246926e+002
8.554736e-001	-4.238832e+002
8.551884e-001	-4.230737e+002
8.550115e-001	-4.218325e+002
8.547941e-001	-4.207533e+002
8.539266e-001	-4.222643e+002
8.527884e-001	-4.248545e+002
8.518262e-001	-4.267432e+002
8.514868e-001	-4.261496e+002
8.510392e-001	-4.259877e+002
8.505239e-001	-4.260957e+002
8.509699e-001	-4.223722e+002
8.509825e-001	-4.203755e+002
8.505619e-001	-4.201057e+002
8.497893e-001	-4.212389e+002
8.487730e-001	-4.233435e+002
8.474181e-001	-4.267972e+002
8.464424e-001	-4.287399e+002
8.455885e-001	-4.301969e+002
8.452491e-001	-4.296033e+002
8.448692e-001	-4.291716e+002
8.450579e-001	-4.264734e+002
8.454768e-001	-4.228578e+002
8.458010e-001	-4.196200e+002
8.453804e-001	-4.193502e+002
8.440662e-001	-4.226420e+002
8.432529e-001	-4.239371e+002
8.425344e-001	-4.248545e+002
8.411254e-001	-4.285240e+002
8.402309e-001	-4.301429e+002
8.402707e-001	-4.280383e+002
8.400803e-001	-4.268511e+002
8.403774e-001	-4.237213e+002
8.401734e-001	-4.225880e+002
8.403892e-001	-4.197819e+002
8.406998e-001	-4.165981e+002
8.395210e-001	-4.193502e+002
8.377599e-001	-4.244228e+002
8.370685e-001	-4.252322e+002
8.364990e-001	-4.255560e+002
8.357128e-001	-4.267432e+002
8.353329e-001	-4.263115e+002
8.352778e-001	-4.245847e+002
8.351957e-001	-4.229658e+002
8.348565e-001	-4.223722e+002
8.347067e-001	-4.210231e+002
8.341642e-001	-4.212389e+002
8.336624e-001	-4.212929e+002
8.327950e-001	-4.228039e+002
8.316567e-001	-4.253941e+002
8.303290e-001	-4.287399e+002
8.300573e-001	-4.278765e+002
8.296096e-001	-4.277146e+002
8.293922e-001	-4.266353e+002
8.297299e-001	-4.233435e+002
8.299050e-001	-4.206993e+002
8.294032e-001	-4.207533e+002
8.287524e-001	-4.214008e+002
8.276955e-001	-4.236673e+002
8.264760e-001	-4.265813e+002
8.251482e-001	-4.299271e+002
8.247683e-001	-4.294954e+002
8.245779e-001	-4.283082e+002
8.248479e-001	-4.252862e+002
8.246981e-001	-4.239371e+002
8.243452e-001	-4.233975e+002
8.246287e-001	-4.203216e+002
8.240592e-001	-4.206454e+002
8.227178e-001	-4.240450e+002
8.213630e-001	-4.274987e+002
8.202112e-001	-4.301429e+002
8.193167e-001	-4.317618e+002
8.191940e-001	-4.303048e+002
8.191525e-001	-4.285240e+002
8.197881e-001	-4.240450e+002
8.202612e-001	-4.202136e+002
8.203687e-001	-4.178392e+002
8.199617e-001	-4.175155e+002
8.191213e-001	-4.189185e+002
8.179425e-001	-4.216706e+002
8.166959e-001	-4.246926e+002
8.154900e-001	-4.275527e+002
8.149205e-001	-4.278765e+002
8.147978e-001	-4.264194e+002
8.143637e-001	-4.262036e+002
8.139702e-001	-4.258258e+002
8.136985e-001	-4.249624e+002
8.136029e-001	-4.233975e+002
8.137104e-001	-4.210231e+002
8.132357e-001	-4.209691e+002
8.125036e-001	-4.219405e+002
8.120425e-001	-4.218325e+002
8.108365e-001	-4.246926e+002
8.098743e-001	-4.265813e+002
8.098328e-001	-4.248005e+002
8.098185e-001	-4.229118e+002
8.091677e-001	-4.235594e+002
8.086117e-001	-4.238292e+002
8.079745e-001	-4.244228e+002
8.071748e-001	-4.256639e+002
8.062126e-001	-4.275527e+002
8.057243e-001	-4.275527e+002
8.057235e-001	-4.256100e+002
8.053435e-001	-4.251783e+002
8.051531e-001	-4.239911e+002
8.052200e-001	-4.217786e+002
8.051921e-001	-4.199438e+002
8.045142e-001	-4.206993e+002
8.032541e-001	-4.237752e+002
8.022242e-001	-4.259338e+002
8.019120e-001	-4.252322e+002
8.011935e-001	-4.261496e+002
8.008948e-001	-4.253941e+002
8.004878e-001	-4.250703e+002
8.001485e-001	-4.244768e+002
8.002018e-001	-4.223182e+002
8.001874e-001	-4.204295e+002
7.998481e-001	-4.198359e+002
7.999556e-001	-4.174615e+002
7.991288e-001	-4.188106e+002
7.975843e-001	-4.230197e+002
7.965951e-001	-4.250164e+002
7.959037e-001	-4.258258e+002
7.947655e-001	-4.284161e+002
7.942637e-001	-4.284700e+002
7.947367e-001	-4.246386e+002
7.947223e-001	-4.227499e+002
7.945048e-001	-4.216706e+002
7.944092e-001	-4.201057e+002
7.940022e-001	-4.197819e+002
7.929858e-001	-4.218865e+002
7.920372e-001	-4.237213e+002
7.909532e-001	-4.260957e+002
7.904784e-001	-4.260417e+002
7.900849e-001	-4.256639e+002
7.893935e-001	-4.264734e+002
7.883771e-001	-4.285780e+002
7.880784e-001	-4.278225e+002
7.882942e-001	-4.250164e+002
7.882663e-001	-4.231816e+002
7.879676e-001	-4.224261e+002
7.876418e-001	-4.217786e+002
7.868556e-001	-4.229658e+002
7.855549e-001	-4.262036e+002
7.847552e-001	-4.274447e+002
7.843482e-001	-4.271209e+002
7.840630e-001	-4.263115e+002
7.838590e-001	-4.251783e+002
7.836009e-001	-4.242609e+002
7.837897e-001	-4.215627e+002
7.840596e-001	-4.185408e+002
7.831922e-001	-4.200517e+002
7.818915e-001	-4.232895e+002
7.807262e-001	-4.259877e+002
7.797099e-001	-4.280923e+002
7.790591e-001	-4.287399e+002
7.790041e-001	-4.270130e+002
7.790845e-001	-4.247466e+002
7.788941e-001	-4.235594e+002
7.784735e-001	-4.232895e+002
7.781478e-001	-4.226420e+002
7.778761e-001	-4.217786e+002
7.773201e-001	-4.220484e+002
7.764798e-001	-4.234514e+002
7.753957e-001	-4.258258e+002
7.748262e-001	-4.261496e+002
7.746358e-001	-4.249624e+002
7.743913e-001	-4.239911e+002
7.742415e-001	-4.226420e+002
7.740510e-001	-4.214548e+002
7.737117e-001	-4.208612e+002
7.736973e-001	-4.189725e+002
7.731955e-001	-4.190264e+002
7.722468e-001	-4.208612e+002
7.710274e-001	-4.237752e+002
7.702954e-001	-4.247466e+002
7.694009e-001	-4.263655e+002
7.691021e-001	-4.256100e+002
7.692096e-001	-4.232356e+002
7.693442e-001	-4.207533e+002
7.694381e-001	-4.184328e+002
7.689228e-001	-4.185408e+002
7.684480e-001	-4.184868e+002
7.674994e-001	-4.203216e+002
7.663476e-001	-4.229658e+002
7.654531e-001	-4.245847e+002
7.647889e-001	-4.252862e+002
7.640298e-001	-4.263655e+002
7.638258e-001	-4.252322e+002
7.640822e-001	-4.222643e+002
7.645418e-001	-4.184868e+002
7.638504e-001	-4.192963e+002
7.626986e-001	-4.219405e+002
7.614250e-001	-4.250703e+002
7.605982e-001	-4.264194e+002
7.598121e-001	-4.276066e+002
7.592019e-001	-4.280923e+002
7.592959e-001	-4.257719e+002
7.590648e-001	-4.247466e+002
7.589557e-001	-4.232356e+002
7.591308e-001	-4.205914e+002
7.584530e-001	-4.213469e+002
7.577075e-001	-4.223722e+002
7.577608e-001	-4.202136e+002
7.564330e-001	-4.235594e+002
7.555250e-001	-4.252322e+002
7.553075e-001	-4.241530e+002
7.546567e-001	-4.248005e+002
7.541549e-001	-4.248545e+002
7.540457e-001	-4.233435e+002
7.536116e-001	-4.231277e+002
7.535972e-001	-4.212389e+002
7.533527e-001	-4.202676e+002
7.528508e-001	-4.203216e+002
7.520241e-001	-4.216706e+002
7.508317e-001	-4.244768e+002
7.499913e-001	-4.258798e+002
7.492594e-001	-4.268511e+002
7.492856e-001	-4.248005e+002
7.489733e-001	-4.240990e+002
7.485934e-001	-4.236673e+002
7.483488e-001	-4.226960e+002
7.483750e-001	-4.206454e+002
7.476160e-001	-4.217246e+002
7.466673e-001	-4.235594e+002
7.457728e-001	-4.251783e+002
7.453658e-001	-4.248545e+002
7.449316e-001	-4.246386e+002
7.442944e-001	-4.252322e+002
7.437655e-001	-4.253941e+002
7.434938e-001	-4.245307e+002
7.428702e-001	-4.250703e+002
7.423142e-001	-4.253402e+002
7.426925e-001	-4.218865e+002
7.422855e-001	-4.215627e+002
7.418649e-001	-4.212929e+002
7.418234e-001	-4.195121e+002
7.416872e-001	-4.181090e+002
7.408468e-001	-4.195121e+002
7.401961e-001	-4.201597e+002
7.392339e-001	-4.220484e+002
7.382852e-001	-4.238832e+002
7.367950e-001	-4.278765e+002
7.359275e-001	-4.293874e+002
7.356288e-001	-4.286319e+002
7.356280e-001	-4.266892e+002
7.357355e-001	-4.243149e+002
7.352472e-001	-4.243149e+002
7.347318e-001	-4.244228e+002
7.348528e-001	-4.219944e+002
7.348656e-001	-4.199978e+002
7.346075e-001	-4.190804e+002
7.340921e-001	-4.191883e+002
7.332382e-001	-4.206454e+002
7.323031e-001	-4.224261e+002
7.309347e-001	-4.259338e+002
7.301621e-001	-4.270670e+002
7.294030e-001	-4.281463e+002
7.294021e-001	-4.262036e+002
7.298346e-001	-4.225341e+002
7.303753e-001	-4.184328e+002
7.308485e-001	-4.146014e+002
7.304279e-001	-4.143316e+002
7.290865e-001	-4.177313e+002
7.273796e-001	-4.225880e+002
7.258487e-001	-4.267432e+002
7.246834e-001	-4.294414e+002
7.238702e-001	-4.307365e+002
7.235850e-001	-4.299271e+002
7.234623e-001	-4.284700e+002
7.235562e-001	-4.261496e+002
7.241918e-001	-4.216706e+002
7.245566e-001	-4.182709e+002
7.245828e-001	-4.162203e+002
7.238779e-001	-4.170838e+002
7.225772e-001	-4.203216e+002
7.212765e-001	-4.235594e+002
7.205174e-001	-4.246386e+002
7.194198e-001	-4.270670e+002
7.186337e-001	-4.282542e+002
7.180912e-001	-4.284700e+002
7.175216e-001	-4.287938e+002
7.173718e-001	-4.274447e+002
7.177366e-001	-4.240450e+002
7.179253e-001	-4.213469e+002
7.178974e-001	-4.195121e+002
7.178425e-001	-4.177853e+002
7.173812e-001	-4.176773e+002
7.165680e-001	-4.189725e+002
7.161745e-001	-4.185947e+002
7.149686e-001	-4.214548e+002
7.130179e-001	-4.272828e+002
7.124619e-001	-4.275527e+002
7.122986e-001	-4.262576e+002
7.122707e-001	-4.244228e+002
7.121480e-001	-4.229658e+002
7.123097e-001	-4.203755e+002
7.113610e-001	-4.222103e+002
7.107373e-001	-4.227499e+002
7.108719e-001	-4.202676e+002
7.105461e-001	-4.196200e+002
7.095027e-001	-4.218325e+002
7.091904e-001	-4.211310e+002
7.088917e-001	-4.203755e+002
7.083492e-001	-4.205914e+002
7.076713e-001	-4.213469e+002
7.068310e-001	-4.227499e+002
7.061261e-001	-4.236133e+002
7.059628e-001	-4.223182e+002
7.055151e-001	-4.221563e+002
7.049185e-001	-4.225880e+002
7.048093e-001	-4.210771e+002
7.044700e-001	-4.204835e+002
7.043608e-001	-4.189725e+002
7.039809e-001	-4.185408e+002
7.034384e-001	-4.187566e+002
7.026929e-001	-4.197819e+002
7.019880e-001	-4.206454e+002
7.011070e-001	-4.222103e+002
7.004969e-001	-4.226960e+002
7.000222e-001	-4.226420e+002
6.996557e-001	-4.221563e+002
6.995465e-001	-4.206454e+002
6.992343e-001	-4.199438e+002
6.990033e-001	-4.189185e+002
6.986233e-001	-4.184868e+002
6.984194e-001	-4.173536e+002
6.976603e-001	-4.184328e+002
6.965898e-001	-4.207533e+002
6.956140e-001	-4.226960e+002
6.944894e-001	-4.252322e+002
6.932293e-001	-4.283082e+002
6.929441e-001	-4.274987e+002
6.933359e-001	-4.239911e+002
6.939579e-001	-4.195661e+002
6.938081e-001	-4.182170e+002
6.934011e-001	-4.178932e+002
6.929264e-001	-4.178392e+002
6.921131e-001	-4.191344e+002
6.908530e-001	-4.222103e+002
6.900262e-001	-4.235594e+002
6.893484e-001	-4.243149e+002
6.884268e-001	-4.260417e+002
6.877355e-001	-4.268511e+002
6.869357e-001	-4.280923e+002
6.870567e-001	-4.256639e+002
6.873944e-001	-4.223722e+002
6.872988e-001	-4.208072e+002
6.868241e-001	-4.207533e+002
6.863764e-001	-4.205914e+002
6.861318e-001	-4.196200e+002
6.859550e-001	-4.183789e+002
6.855750e-001	-4.179472e+002
6.853575e-001	-4.168679e+002
6.844495e-001	-4.185408e+002
6.830269e-001	-4.222643e+002
6.818752e-001	-4.249085e+002
6.816306e-001	-4.239371e+002
6.812506e-001	-4.235054e+002
6.805187e-001	-4.244768e+002
6.803959e-001	-4.230197e+002
6.806524e-001	-4.200517e+002
6.802589e-001	-4.196740e+002
6.793373e-001	-4.214008e+002
6.787948e-001	-4.216167e+002
6.779952e-001	-4.228578e+002
6.772496e-001	-4.238832e+002
6.767613e-001	-4.238832e+002
6.759616e-001	-4.251243e+002
6.755681e-001	-4.247466e+002
6.755266e-001	-4.229658e+002
6.749300e-001	-4.233975e+002
6.748073e-001	-4.219405e+002
6.747117e-001	-4.203755e+002
6.738849e-001	-4.217246e+002
6.731529e-001	-4.226960e+002
6.729219e-001	-4.216706e+002
6.726096e-001	-4.209691e+002
6.718911e-001	-4.218865e+002
6.711185e-001	-4.230197e+002
6.703866e-001	-4.239911e+002
6.697628e-001	-4.245307e+002
6.693152e-001	-4.243688e+002
6.693820e-001	-4.221563e+002
6.689750e-001	-4.218325e+002
6.687575e-001	-4.207533e+002
6.681609e-001	-4.211850e+002
6.671175e-001	-4.233975e+002
6.667511e-001	-4.229118e+002
6.661951e-001	-4.231816e+002
6.652735e-001	-4.249085e+002
6.649612e-001	-4.242069e+002
6.642427e-001	-4.251243e+002
6.637680e-001	-4.250703e+002
6.631985e-001	-4.253941e+002
6.626967e-001	-4.254481e+002
6.629937e-001	-4.223182e+002
6.632501e-001	-4.193502e+002
6.629650e-001	-4.185408e+002
6.617726e-001	-4.213469e+002
6.612030e-001	-4.216706e+002
6.603086e-001	-4.232895e+002
6.592651e-001	-4.255021e+002
6.588310e-001	-4.252862e+002
6.591957e-001	-4.218865e+002
6.591814e-001	-4.199978e+002
6.586118e-001	-4.203216e+002
6.578934e-001	-4.212389e+002
6.575270e-001	-4.207533e+002
6.573366e-001	-4.195661e+002
6.569837e-001	-4.190264e+002
6.564277e-001	-4.192963e+002
6.560477e-001	-4.188646e+002
6.558303e-001	-4.177853e+002
6.549358e-001	-4.194042e+002
6.542850e-001	-4.200517e+002
6.539592e-001	-4.194042e+002
6.535386e-001	-4.191344e+002
6.526306e-001	-4.208072e+002
6.519933e-001	-4.214008e+002
6.512478e-001	-4.224261e+002
6.509085e-001	-4.218325e+002
6.506910e-001	-4.207533e+002
6.503246e-001	-4.202676e+002
6.501612e-001	-4.189725e+002
6.499844e-001	-4.177313e+002
6.488326e-001	-4.203755e+002
6.479652e-001	-4.218865e+002
6.473144e-001	-4.225341e+002
6.460950e-001	-4.254481e+002
6.454442e-001	-4.260957e+002
6.454840e-001	-4.239911e+002
6.457133e-001	-4.211310e+002
6.453199e-001	-4.207533e+002
6.451294e-001	-4.195661e+002
6.450068e-001	-4.181090e+002
6.447622e-001	-4.171377e+002
6.439625e-001	-4.183789e+002
6.429867e-001	-4.203216e+002
6.418756e-001	-4.228039e+002
6.410217e-001	-4.242609e+002
6.406553e-001	-4.237752e+002
6.402076e-001	-4.236133e+002
6.400308e-001	-4.223722e+002
6.400706e-001	-4.202676e+002
6.397041e-001	-4.197819e+002
6.395002e-001	-4.186487e+002
6.392692e-001	-4.176234e+002
6.384695e-001	-4.188646e+002
6.372500e-001	-4.217786e+002
6.364774e-001	-4.229118e+002
6.366120e-001	-4.204295e+002
6.360289e-001	-4.208072e+002
6.353239e-001	-4.216706e+002
6.346326e-001	-4.224801e+002
6.342391e-001	-4.221024e+002
6.343059e-001	-4.198898e+002
6.343187e-001	-4.178932e+002
6.337220e-001	-4.183249e+002
6.328004e-001	-4.200517e+002
6.318518e-001	-4.218865e+002
6.312010e-001	-4.225341e+002
6.308346e-001	-4.220484e+002
6.300349e-001	-4.232895e+002
6.294654e-001	-4.236133e+002
6.291395e-001	-4.229658e+002
6.291658e-001	-4.209152e+002
6.293004e-001	-4.184328e+002
6.292319e-001	-4.167600e+002
6.291768e-001	-4.150331e+002
6.286209e-001	-4.153030e+002
6.278618e-001	-4.163822e+002
6.273058e-001	-4.166520e+002
6.262759e-001	-4.188106e+002
6.254085e-001	-4.203216e+002
6.247035e-001	-4.211850e+002
6.237549e-001	-4.230197e+002
6.228469e-001	-4.246926e+002
6.224805e-001	-4.242069e+002
6.223036e-001	-4.229658e+002
6.225059e-001	-4.202136e+002
6.228165e-001	-4.170298e+002
6.227750e-001	-4.152490e+002
6.225846e-001	-4.140618e+002
6.222994e-001	-4.132523e+002
6.212153e-001	-4.156267e+002
6.195897e-001	-4.201597e+002
6.180046e-001	-4.245307e+002
6.169612e-001	-4.267432e+002
6.165135e-001	-4.265813e+002
6.163231e-001	-4.253941e+002
6.167421e-001	-4.217786e+002
6.169172e-001	-4.191344e+002
6.170247e-001	-4.167600e+002
6.167666e-001	-4.158426e+002
6.161294e-001	-4.164362e+002
6.151401e-001	-4.184328e+002
6.139883e-001	-4.210771e+002
6.124304e-001	-4.253402e+002
6.118473e-001	-4.257179e+002
6.115486e-001	-4.249624e+002
6.116155e-001	-4.227499e+002
6.118719e-001	-4.197819e+002
6.118169e-001	-4.180551e+002
6.117078e-001	-4.165441e+002
6.111924e-001	-4.166520e+002
6.106364e-001	-4.169219e+002
6.099044e-001	-4.178932e+002
6.089828e-001	-4.196200e+002
6.080748e-001	-4.212929e+002
6.072751e-001	-4.225341e+002
6.065160e-001	-4.236133e+002
6.061902e-001	-4.229658e+002
6.055259e-001	-4.236673e+002
6.049834e-001	-4.238832e+002
6.047389e-001	-4.229118e+002
6.045755e-001	-4.216167e+002
6.041820e-001	-4.212389e+002
6.038156e-001	-4.207533e+002
6.028940e-001	-4.224801e+002
6.020267e-001	-4.239911e+002
6.017144e-001	-4.232895e+002
6.015104e-001	-4.221563e+002
6.012929e-001	-4.210771e+002
6.010078e-001	-4.202676e+002
6.006413e-001	-4.197819e+002
5.997198e-001	-4.215087e+002
5.998273e-001	-4.191344e+002
6.001243e-001	-4.160045e+002
5.998662e-001	-4.150871e+002
5.993373e-001	-4.152490e+002
5.987272e-001	-4.157347e+002
5.974806e-001	-4.187566e+002
5.961799e-001	-4.219944e+002
5.954479e-001	-4.229658e+002
5.954200e-001	-4.211310e+002
5.958254e-001	-4.175694e+002
5.957568e-001	-4.158966e+002
5.951196e-001	-4.164901e+002
5.947396e-001	-4.160584e+002
5.940618e-001	-4.168139e+002
5.933840e-001	-4.175694e+002
5.925165e-001	-4.190804e+002
5.913918e-001	-4.216167e+002
5.907953e-001	-4.220484e+002
5.903611e-001	-4.218325e+002
5.901301e-001	-4.208072e+002
5.899262e-001	-4.196740e+002
5.896275e-001	-4.189185e+002
5.891933e-001	-4.187027e+002
5.890165e-001	-4.174615e+002
5.883792e-001	-4.180551e+002
5.878774e-001	-4.181090e+002
5.869152e-001	-4.199978e+002
5.865894e-001	-4.193502e+002
5.863990e-001	-4.181630e+002
5.855722e-001	-4.195121e+002
5.848538e-001	-4.204295e+002
5.841624e-001	-4.212389e+002
5.838907e-001	-4.203755e+002
5.833347e-001	-4.206454e+002
5.830631e-001	-4.197819e+002
5.828727e-001	-4.185947e+002
5.828718e-001	-4.166520e+002
5.824107e-001	-4.165441e+002
5.816380e-001	-4.176773e+002
5.806352e-001	-4.197280e+002
5.800521e-001	-4.201057e+002
5.791306e-001	-4.218325e+002
5.780601e-001	-4.241530e+002
5.777884e-001	-4.232895e+002
5.781532e-001	-4.198898e+002
5.778003e-001	-4.193502e+002
5.773662e-001	-4.191344e+002
5.769049e-001	-4.190264e+002
5.761730e-001	-4.199978e+002
5.757388e-001	-4.197819e+002
5.751287e-001	-4.202676e+002
5.746945e-001	-4.200517e+002
5.741250e-001	-4.203755e+002
5.741377e-001	-4.183789e+002
5.739608e-001	-4.171377e+002
5.732966e-001	-4.178392e+002
5.723479e-001	-4.196740e+002
5.716701e-001	-4.204295e+002
5.713307e-001	-4.198359e+002
5.709913e-001	-4.192423e+002
5.702729e-001	-4.201597e+002
5.696763e-001	-4.205914e+002
5.690932e-001	-4.209691e+002
5.685914e-001	-4.210231e+002
5.679948e-001	-4.214548e+002
5.675877e-001	-4.211310e+002
5.673432e-001	-4.201597e+002
5.668820e-001	-4.200517e+002
5.666781e-001	-4.189185e+002
5.663658e-001	-4.182170e+002
5.660806e-001	-4.174075e+002
5.657006e-001	-4.169758e+002
5.650634e-001	-4.175694e+002
5.643856e-001	-4.183249e+002
5.645472e-001	-4.157347e+002
5.640048e-001	-4.159505e+002
5.630019e-001	-4.180011e+002
5.625001e-001	-4.180551e+002
5.620525e-001	-4.178932e+002
5.608736e-001	-4.206454e+002
5.601145e-001	-4.217246e+002
5.599512e-001	-4.204295e+002
5.596119e-001	-4.198359e+002
5.597194e-001	-4.174615e+002
5.599487e-001	-4.146014e+002
5.592979e-001	-4.152490e+002
5.584441e-001	-4.167060e+002
5.572246e-001	-4.196200e+002
5.559104e-001	-4.229118e+002
5.555304e-001	-4.224801e+002
5.550556e-001	-4.224261e+002
5.552173e-001	-4.198359e+002
5.550810e-001	-4.184328e+002
5.548500e-001	-4.174075e+002
5.541451e-001	-4.182709e+002
5.532371e-001	-4.199438e+002
5.523290e-001	-4.216167e+002
5.516918e-001	-4.222103e+002
5.508515e-001	-4.236133e+002
