    um         	pN
9.547944e-001	-7.712461e+002
9.537509e-001	-7.734586e+002
9.523283e-001	-7.771820e+002
9.504319e-001	-7.827943e+002
9.490363e-001	-7.864098e+002
9.479523e-001	-7.887842e+002
9.482088e-001	-7.858162e+002
9.485871e-001	-7.823626e+002
9.491143e-001	-7.783153e+002
9.503592e-001	-7.714080e+002
9.508728e-001	-7.674147e+002
9.506689e-001	-7.662814e+002
9.496932e-001	-7.682242e+002
9.484060e-001	-7.714080e+002
9.468210e-001	-7.757790e+002
9.452630e-001	-7.800421e+002
9.443279e-001	-7.818229e+002
9.423231e-001	-7.878668e+002
9.413880e-001	-7.896476e+002
9.415090e-001	-7.872193e+002
9.417383e-001	-7.843592e+002
9.425228e-001	-7.792866e+002
9.430772e-001	-7.751315e+002
9.433607e-001	-7.720555e+002
9.428182e-001	-7.722714e+002
9.420592e-001	-7.733507e+002
9.417333e-001	-7.727031e+002
9.406899e-001	-7.749156e+002
9.396329e-001	-7.771820e+002
9.382916e-001	-7.805818e+002
9.380470e-001	-7.796104e+002
9.382222e-001	-7.769662e+002
9.373548e-001	-7.784772e+002
9.368801e-001	-7.784232e+002
9.365949e-001	-7.776138e+002
9.361743e-001	-7.773440e+002
9.358756e-001	-7.765885e+002
9.361049e-001	-7.737284e+002
9.363613e-001	-7.707604e+002
9.354940e-001	-7.722714e+002
9.348296e-001	-7.729729e+002
9.340299e-001	-7.742141e+002
9.327699e-001	-7.772900e+002
9.321191e-001	-7.779375e+002
9.316308e-001	-7.779375e+002
9.314269e-001	-7.768043e+002
9.308844e-001	-7.770202e+002
9.304909e-001	-7.766424e+002
9.296776e-001	-7.779375e+002
9.288103e-001	-7.794486e+002
9.289990e-001	-7.767504e+002
9.288357e-001	-7.754553e+002
9.289161e-001	-7.731888e+002
9.290912e-001	-7.705446e+002
9.283457e-001	-7.715699e+002
9.276814e-001	-7.722714e+002
9.267869e-001	-7.738903e+002
9.258112e-001	-7.758330e+002
9.250656e-001	-7.768583e+002
9.240763e-001	-7.788549e+002
9.230465e-001	-7.810135e+002
9.220572e-001	-7.830101e+002
9.219345e-001	-7.815531e+002
9.219607e-001	-7.795025e+002
9.220547e-001	-7.771820e+002
9.223652e-001	-7.739982e+002
9.224592e-001	-7.716778e+002
9.222688e-001	-7.704906e+002
9.209951e-001	-7.736205e+002
9.197216e-001	-7.767504e+002
9.183667e-001	-7.802040e+002
9.167816e-001	-7.845751e+002
9.156705e-001	-7.870574e+002
9.143969e-001	-7.901872e+002
9.142200e-001	-7.889461e+002
9.148827e-001	-7.843592e+002
9.161546e-001	-7.773440e+002
9.175214e-001	-7.699509e+002
9.173851e-001	-7.685479e+002
9.167208e-001	-7.692494e+002
9.154066e-001	-7.725412e+002
9.137268e-001	-7.772900e+002
9.126833e-001	-7.795025e+002
9.112472e-001	-7.832799e+002
9.106506e-001	-7.837117e+002
9.104060e-001	-7.827403e+002
9.102292e-001	-7.814991e+002
9.106210e-001	-7.779915e+002
9.106473e-001	-7.759409e+002
9.110797e-001	-7.722714e+002
9.110924e-001	-7.702747e+002
9.107530e-001	-7.696812e+002
9.102783e-001	-7.696272e+002
9.089235e-001	-7.730808e+002
9.077446e-001	-7.758330e+002
9.068636e-001	-7.773979e+002
9.061317e-001	-7.783693e+002
9.055892e-001	-7.785851e+002
9.047489e-001	-7.799882e+002
9.049105e-001	-7.773979e+002
9.047337e-001	-7.761567e+002
9.040829e-001	-7.768043e+002
9.042581e-001	-7.741601e+002
9.040542e-001	-7.730269e+002
9.037419e-001	-7.723254e+002
9.030369e-001	-7.731888e+002
9.025893e-001	-7.730269e+002
9.017354e-001	-7.744839e+002
9.000827e-001	-7.791248e+002
8.990122e-001	-7.814452e+002
8.979958e-001	-7.835498e+002
8.976023e-001	-7.831720e+002
8.974661e-001	-7.817690e+002
8.975464e-001	-7.795025e+002
8.984528e-001	-7.739442e+002
8.986009e-001	-7.714080e+002
8.985866e-001	-7.695192e+002
8.984774e-001	-7.680083e+002
8.977589e-001	-7.689256e+002
8.968238e-001	-7.707064e+002
8.952388e-001	-7.750775e+002
8.944120e-001	-7.764266e+002
8.931519e-001	-7.795025e+002
8.920678e-001	-7.818769e+002
8.913494e-001	-7.827943e+002
8.907527e-001	-7.832260e+002
8.913477e-001	-7.789089e+002
8.919968e-001	-7.743760e+002
8.920908e-001	-7.720555e+002
8.917785e-001	-7.713540e+002
8.917099e-001	-7.696812e+002
8.920205e-001	-7.664973e+002
8.909500e-001	-7.688177e+002
8.893921e-001	-7.730808e+002
8.874820e-001	-7.787470e+002
8.861543e-001	-7.820927e+002
8.856525e-001	-7.821467e+002
8.848527e-001	-7.833879e+002
8.850685e-001	-7.805818e+002
8.851489e-001	-7.783153e+002
8.854866e-001	-7.750235e+002
8.855129e-001	-7.729729e+002
8.854714e-001	-7.711921e+002
8.856466e-001	-7.685479e+002
8.844407e-001	-7.714080e+002
8.831670e-001	-7.745379e+002
8.818528e-001	-7.778296e+002
8.800511e-001	-7.830641e+002
8.791431e-001	-7.847369e+002
8.787089e-001	-7.845211e+002
8.792227e-001	-7.805278e+002
8.792218e-001	-7.785851e+002
8.790720e-001	-7.772361e+002
8.803034e-001	-7.703826e+002
8.804109e-001	-7.680083e+002
8.800309e-001	-7.675766e+002
8.789739e-001	-7.698430e+002
8.777138e-001	-7.729190e+002
8.766027e-001	-7.754013e+002
8.754374e-001	-7.780995e+002
8.749220e-001	-7.782074e+002
8.740546e-001	-7.797183e+002
8.732007e-001	-7.811753e+002
8.730104e-001	-7.799882e+002
8.726575e-001	-7.794486e+002
8.729004e-001	-7.765345e+002
8.725610e-001	-7.759409e+002
8.726549e-001	-7.736205e+002
8.727895e-001	-7.711382e+002
8.721252e-001	-7.718397e+002
8.716505e-001	-7.717857e+002
8.710674e-001	-7.721634e+002
8.702000e-001	-7.736745e+002
8.689535e-001	-7.766964e+002
8.679371e-001	-7.788010e+002
8.673811e-001	-7.790708e+002
8.665679e-001	-7.803659e+002
8.662962e-001	-7.795025e+002
8.656996e-001	-7.799342e+002
8.652113e-001	-7.799342e+002
8.658063e-001	-7.756171e+002
8.658054e-001	-7.736745e+002
8.660348e-001	-7.708144e+002
8.662235e-001	-7.681162e+002
8.659790e-001	-7.671448e+002
8.647730e-001	-7.700049e+002
8.635807e-001	-7.728110e+002
8.622664e-001	-7.761028e+002
8.601398e-001	-7.826324e+002
8.590151e-001	-7.851687e+002
8.587976e-001	-7.840894e+002
8.589186e-001	-7.816610e+002
8.594865e-001	-7.774519e+002
8.591607e-001	-7.768043e+002
8.596744e-001	-7.728110e+002
8.603370e-001	-7.682242e+002
8.602279e-001	-7.667131e+002
8.600646e-001	-7.654180e+002
8.593732e-001	-7.662275e+002
8.586140e-001	-7.673068e+002
8.573134e-001	-7.705446e+002
8.561074e-001	-7.734046e+002
8.547255e-001	-7.769662e+002
8.528019e-001	-7.826864e+002
8.521376e-001	-7.833879e+002
8.517712e-001	-7.829022e+002
8.514725e-001	-7.821467e+002
8.521080e-001	-7.776678e+002
8.529332e-001	-7.724333e+002
8.539343e-001	-7.664973e+002
8.542043e-001	-7.634753e+002
8.542305e-001	-7.614248e+002
8.527538e-001	-7.653640e+002
8.501938e-001	-7.736205e+002
8.488254e-001	-7.771281e+002
8.472946e-001	-7.812833e+002
8.461564e-001	-7.838735e+002
8.454514e-001	-7.847369e+002
8.452881e-001	-7.834418e+002
8.458559e-001	-7.792327e+002
8.468165e-001	-7.734586e+002
8.481832e-001	-7.660656e+002
8.483991e-001	-7.632595e+002
8.481545e-001	-7.622881e+002
8.475308e-001	-7.628278e+002
8.453635e-001	-7.695192e+002
8.436431e-001	-7.744299e+002
8.418007e-001	-7.798263e+002
8.399313e-001	-7.853306e+002
8.388608e-001	-7.876510e+002
8.388058e-001	-7.859242e+002
8.398341e-001	-7.798802e+002
8.410654e-001	-7.730269e+002
8.427842e-001	-7.642308e+002
8.432572e-001	-7.603994e+002
8.426877e-001	-7.607232e+002
8.417662e-001	-7.624500e+002
8.401269e-001	-7.670369e+002
8.381899e-001	-7.728110e+002
8.361174e-001	-7.791248e+002
8.343021e-001	-7.844132e+002
8.330827e-001	-7.873272e+002
8.327298e-001	-7.867876e+002
8.335684e-001	-7.814991e+002
8.344613e-001	-7.759949e+002
8.354895e-001	-7.699509e+002
8.358542e-001	-7.665513e+002
8.356232e-001	-7.655260e+002
8.349725e-001	-7.661735e+002
8.333197e-001	-7.708144e+002
8.317617e-001	-7.750775e+002
8.300142e-001	-7.800961e+002
8.285646e-001	-7.839275e+002
8.280898e-001	-7.838735e+002
8.278994e-001	-7.826864e+002
8.284944e-001	-7.783693e+002
8.288591e-001	-7.749696e+002
8.290614e-001	-7.722174e+002
8.296021e-001	-7.681162e+002
8.294253e-001	-7.668751e+002
8.290859e-001	-7.662814e+002
8.277582e-001	-7.696272e+002
8.262543e-001	-7.736745e+002
8.247641e-001	-7.776678e+002
8.232874e-001	-7.816071e+002
8.222169e-001	-7.839275e+002
8.209568e-001	-7.870034e+002
8.212132e-001	-7.840354e+002
8.217675e-001	-7.798802e+002
8.226062e-001	-7.745918e+002
8.240542e-001	-7.668751e+002
8.238096e-001	-7.659037e+002
8.232265e-001	-7.662814e+002
8.223862e-001	-7.676845e+002
8.208282e-001	-7.719476e+002
8.192703e-001	-7.762107e+002
8.177258e-001	-7.804199e+002
8.169667e-001	-7.814991e+002
8.158692e-001	-7.839275e+002
8.154892e-001	-7.834958e+002
8.161518e-001	-7.789089e+002
8.162457e-001	-7.765885e+002
8.173282e-001	-7.703287e+002
8.176794e-001	-7.669830e+002
8.173671e-001	-7.662814e+002
8.169195e-001	-7.661196e+002
8.154562e-001	-7.700049e+002
8.136681e-001	-7.751854e+002
8.118122e-001	-7.806357e+002
8.109584e-001	-7.820927e+002
8.102941e-001	-7.827943e+002
8.101985e-001	-7.812293e+002
8.106309e-001	-7.775598e+002
8.109009e-001	-7.745379e+002
8.114552e-001	-7.703826e+002
8.116033e-001	-7.678464e+002
8.112640e-001	-7.672528e+002
8.107080e-001	-7.675226e+002
8.096916e-001	-7.696272e+002
8.087430e-001	-7.714619e+002
8.071173e-001	-7.759949e+002
8.057218e-001	-7.796104e+002
8.043534e-001	-7.831181e+002
8.032017e-001	-7.857623e+002
8.031737e-001	-7.839275e+002
8.033218e-001	-7.813912e+002
8.036731e-001	-7.780455e+002
8.041868e-001	-7.740522e+002
8.045921e-001	-7.704906e+002
8.046590e-001	-7.682781e+002
8.041031e-001	-7.685479e+002
8.036148e-001	-7.685479e+002
8.022193e-001	-7.721634e+002
8.008644e-001	-7.756171e+002
8.002407e-001	-7.761567e+002
7.991025e-001	-7.787470e+002
7.985465e-001	-7.790169e+002
7.979905e-001	-7.792866e+002
7.980168e-001	-7.772361e+002
7.983409e-001	-7.739982e+002
7.984349e-001	-7.716778e+002
7.986642e-001	-7.688177e+002
7.987040e-001	-7.667131e+002
7.986084e-001	-7.651482e+002
7.972400e-001	-7.686559e+002
7.951134e-001	-7.751854e+002
7.939345e-001	-7.779375e+002
7.923359e-001	-7.823626e+002
7.913602e-001	-7.843052e+002
7.909531e-001	-7.839815e+002
7.907221e-001	-7.829561e+002
7.914931e-001	-7.779375e+002
7.920067e-001	-7.739442e+002
7.923309e-001	-7.707064e+002
7.924790e-001	-7.681701e+002
7.928031e-001	-7.649323e+002
7.919628e-001	-7.663354e+002
7.899039e-001	-7.725952e+002
7.884948e-001	-7.762647e+002
7.872483e-001	-7.792866e+002
7.865840e-001	-7.799882e+002
7.863530e-001	-7.789628e+002
7.858376e-001	-7.790708e+002
7.858774e-001	-7.769662e+002
7.862421e-001	-7.735665e+002
7.872162e-001	-7.677385e+002
7.876216e-001	-7.641769e+002
7.872687e-001	-7.636372e+002
7.871866e-001	-7.620183e+002
7.861025e-001	-7.643927e+002
7.849102e-001	-7.671988e+002
7.834334e-001	-7.711382e+002
7.816859e-001	-7.761567e+002
7.804394e-001	-7.791787e+002
7.798292e-001	-7.796644e+002
7.795846e-001	-7.786931e+002
7.794078e-001	-7.774519e+002
7.795153e-001	-7.750775e+002
7.798394e-001	-7.718397e+002
7.796490e-001	-7.706525e+002
7.793503e-001	-7.698970e+002
7.792276e-001	-7.684400e+002
7.791320e-001	-7.668751e+002
7.785083e-001	-7.674147e+002
7.771941e-001	-7.707064e+002
7.755548e-001	-7.752933e+002
7.741594e-001	-7.789089e+002
7.736305e-001	-7.790708e+002
7.728849e-001	-7.800961e+002
7.729112e-001	-7.780455e+002
7.731946e-001	-7.749696e+002
7.730449e-001	-7.736205e+002
7.736804e-001	-7.691415e+002
7.741671e-001	-7.652561e+002
7.741527e-001	-7.633674e+002
7.736644e-001	-7.633674e+002
7.719846e-001	-7.681162e+002
7.700746e-001	-7.737824e+002
7.680292e-001	-7.799882e+002
7.668909e-001	-7.825784e+002
7.663755e-001	-7.826864e+002
7.659414e-001	-7.824705e+002
7.662791e-001	-7.791787e+002
7.668605e-001	-7.749156e+002
7.675908e-001	-7.700589e+002
7.681045e-001	-7.660656e+002
7.679412e-001	-7.647705e+002
7.670738e-001	-7.662814e+002
7.658408e-001	-7.692494e+002
7.650953e-001	-7.702747e+002
7.635915e-001	-7.743220e+002
7.619658e-001	-7.788549e+002
7.611119e-001	-7.803119e+002
7.601633e-001	-7.821467e+002
7.607176e-001	-7.779915e+002
7.609469e-001	-7.751315e+002
7.613117e-001	-7.717317e+002
7.616358e-001	-7.684939e+002
7.614590e-001	-7.672528e+002
7.612821e-001	-7.660116e+002
7.599949e-001	-7.691955e+002
7.591004e-001	-7.708144e+002
7.581518e-001	-7.726491e+002
7.570136e-001	-7.752394e+002
7.565253e-001	-7.752394e+002
7.559964e-001	-7.754013e+002
7.554675e-001	-7.755632e+002
7.548573e-001	-7.760488e+002
7.544368e-001	-7.757790e+002
7.544494e-001	-7.737824e+002
7.539747e-001	-7.737284e+002
7.538791e-001	-7.721634e+002
7.540543e-001	-7.695192e+002
7.542295e-001	-7.668751e+002
7.541474e-001	-7.652561e+002
7.528332e-001	-7.685479e+002
7.515595e-001	-7.716778e+002
7.506379e-001	-7.734046e+002
7.500278e-001	-7.738903e+002
7.491062e-001	-7.756171e+002
7.479274e-001	-7.783693e+002
7.474391e-001	-7.783693e+002
7.471810e-001	-7.774519e+002
7.472479e-001	-7.752394e+002
7.470710e-001	-7.739982e+002
7.473004e-001	-7.711382e+002
7.479359e-001	-7.666592e+002
7.479215e-001	-7.647705e+002
7.477988e-001	-7.633135e+002
7.468773e-001	-7.650403e+002
7.451162e-001	-7.701129e+002
7.437749e-001	-7.735125e+002
7.420003e-001	-7.786391e+002
7.405506e-001	-7.824705e+002
7.397509e-001	-7.837117e+002
7.398584e-001	-7.813373e+002
7.406429e-001	-7.762647e+002
7.418336e-001	-7.695732e+002
7.432545e-001	-7.619644e+002
7.434161e-001	-7.593741e+002
7.423592e-001	-7.616406e+002
7.408012e-001	-7.659037e+002
7.389048e-001	-7.715159e+002
7.374686e-001	-7.752933e+002
7.355586e-001	-7.809595e+002
7.343256e-001	-7.839275e+002
7.339457e-001	-7.834958e+002
7.340125e-001	-7.812833e+002
7.346345e-001	-7.768583e+002
7.352024e-001	-7.726491e+002
7.364067e-001	-7.659037e+002
7.368932e-001	-7.620183e+002
7.359717e-001	-7.637452e+002
7.351313e-001	-7.651482e+002
7.333974e-001	-7.701129e+002
7.316498e-001	-7.751315e+002
7.299700e-001	-7.798802e+002
7.287641e-001	-7.827403e+002
7.284383e-001	-7.820927e+002
7.285322e-001	-7.797723e+002
7.291001e-001	-7.755632e+002
7.293701e-001	-7.725412e+002
7.299785e-001	-7.681701e+002
7.306818e-001	-7.634214e+002
7.300716e-001	-7.639070e+002
7.288116e-001	-7.669830e+002
7.273619e-001	-7.708144e+002
7.259258e-001	-7.745918e+002
7.247605e-001	-7.772900e+002
7.241504e-001	-7.777757e+002
7.237298e-001	-7.775058e+002
7.229572e-001	-7.786391e+002
7.230511e-001	-7.763187e+002
7.231315e-001	-7.740522e+002
7.229682e-001	-7.727571e+002
7.225747e-001	-7.723793e+002
7.218021e-001	-7.735125e+002
7.219908e-001	-7.708144e+002
7.222878e-001	-7.676845e+002
7.219756e-001	-7.669830e+002
7.215415e-001	-7.667671e+002
7.204303e-001	-7.692494e+002
7.198473e-001	-7.696272e+002
7.183976e-001	-7.734586e+002
7.169480e-001	-7.772900e+002
7.159993e-001	-7.791248e+002
7.151183e-001	-7.806897e+002
7.151581e-001	-7.785851e+002
7.152385e-001	-7.763187e+002
7.157929e-001	-7.721634e+002
7.164149e-001	-7.677385e+002
7.167661e-001	-7.643927e+002
7.170225e-001	-7.614248e+002
7.161957e-001	-7.627738e+002
7.151658e-001	-7.649323e+002
7.135673e-001	-7.693574e+002
7.114270e-001	-7.759409e+002
7.099638e-001	-7.798263e+002
7.087173e-001	-7.828482e+002
7.081072e-001	-7.833339e+002
7.080251e-001	-7.817150e+002
7.088367e-001	-7.765345e+002
7.104471e-001	-7.681701e+002
7.113941e-001	-7.624500e+002
7.117183e-001	-7.592122e+002
7.107967e-001	-7.609390e+002
7.096585e-001	-7.635293e+002
7.081140e-001	-7.677385e+002
7.060822e-001	-7.738903e+002
7.046460e-001	-7.776678e+002
7.029527e-001	-7.824705e+002
7.025321e-001	-7.822007e+002
7.030864e-001	-7.780455e+002
7.037355e-001	-7.735125e+002
7.042221e-001	-7.696272e+002
7.039505e-001	-7.687638e+002
7.040986e-001	-7.662275e+002
7.036374e-001	-7.661196e+002
7.025669e-001	-7.684400e+002
7.017401e-001	-7.697891e+002
7.002769e-001	-7.736745e+002
6.991387e-001	-7.762647e+002
6.981629e-001	-7.782074e+002
6.976882e-001	-7.781534e+002
6.982967e-001	-7.737824e+002
6.986479e-001	-7.704367e+002
6.993782e-001	-7.655799e+002
6.991201e-001	-7.646626e+002
6.984017e-001	-7.655799e+002
6.975342e-001	-7.670909e+002
6.960304e-001	-7.711382e+002
6.950818e-001	-7.729729e+002
6.944039e-001	-7.737284e+002
6.935636e-001	-7.751315e+002
6.931837e-001	-7.746997e+002
6.927766e-001	-7.743760e+002
6.921665e-001	-7.748616e+002
6.915021e-001	-7.755632e+002
6.916096e-001	-7.731888e+002
6.916494e-001	-7.710842e+002
6.913100e-001	-7.704906e+002
6.908353e-001	-7.704367e+002
6.900221e-001	-7.717317e+002
6.899535e-001	-7.700589e+002
6.890455e-001	-7.717317e+002
6.881510e-001	-7.733507e+002
6.877169e-001	-7.731348e+002
6.871338e-001	-7.735125e+002
6.864966e-001	-7.741062e+002
6.854125e-001	-7.764805e+002
6.849107e-001	-7.765345e+002
6.842193e-001	-7.773440e+002
6.833790e-001	-7.787470e+002
6.832428e-001	-7.773440e+002
6.832555e-001	-7.753473e+002
6.837286e-001	-7.715159e+002
6.836871e-001	-7.697351e+002
6.835373e-001	-7.683860e+002
6.837125e-001	-7.657418e+002
6.827232e-001	-7.677385e+002
6.813142e-001	-7.714080e+002
6.796750e-001	-7.759949e+002
6.787128e-001	-7.778836e+002
6.781974e-001	-7.779915e+002
6.780070e-001	-7.768043e+002
6.786561e-001	-7.722714e+002
6.785334e-001	-7.708144e+002
6.785461e-001	-7.688177e+002
6.789109e-001	-7.654180e+002
6.785580e-001	-7.648784e+002
6.778802e-001	-7.656339e+002
6.765524e-001	-7.689796e+002
6.753058e-001	-7.720016e+002
6.741406e-001	-7.746997e+002
6.731648e-001	-7.766424e+002
6.726494e-001	-7.767504e+002
6.718091e-001	-7.781534e+002
6.718353e-001	-7.761028e+002
6.722813e-001	-7.723793e+002
6.725107e-001	-7.695192e+002
6.728754e-001	-7.661196e+002
6.724819e-001	-7.657418e+002
6.720072e-001	-7.656878e+002
6.709096e-001	-7.681162e+002
6.697714e-001	-7.707064e+002
6.688227e-001	-7.725412e+002
6.677116e-001	-7.750235e+002
6.669525e-001	-7.761028e+002
6.661934e-001	-7.771820e+002
6.660572e-001	-7.757790e+002
6.663678e-001	-7.725952e+002
6.662586e-001	-7.710842e+002
6.663255e-001	-7.688717e+002
6.661080e-001	-7.677924e+002
6.659988e-001	-7.662814e+002
6.656324e-001	-7.657958e+002
6.645213e-001	-7.682781e+002
6.639653e-001	-7.685479e+002
6.628271e-001	-7.711382e+002
6.617565e-001	-7.734586e+002
6.609297e-001	-7.748077e+002
6.601436e-001	-7.759949e+002
6.593845e-001	-7.770741e+002
6.591534e-001	-7.760488e+002
6.596401e-001	-7.721634e+002
6.596934e-001	-7.700049e+002
6.599092e-001	-7.671988e+002
6.598813e-001	-7.653640e+002
6.591358e-001	-7.663894e+002
6.583767e-001	-7.674686e+002
6.576176e-001	-7.685479e+002
6.573730e-001	-7.675766e+002
6.568712e-001	-7.676305e+002
6.561933e-001	-7.683860e+002
6.554072e-001	-7.695732e+002
6.541471e-001	-7.726491e+002
6.533880e-001	-7.737284e+002
6.523175e-001	-7.760488e+002
6.518969e-001	-7.757790e+002
6.518554e-001	-7.739982e+002
6.518005e-001	-7.722714e+002
6.525308e-001	-7.674147e+002
6.530851e-001	-7.632595e+002
6.534634e-001	-7.598058e+002
6.528397e-001	-7.603455e+002
6.513359e-001	-7.643927e+002
6.502654e-001	-7.667131e+002
6.484637e-001	-7.719476e+002
6.469057e-001	-7.762107e+002
6.456592e-001	-7.792327e+002
6.446970e-001	-7.811214e+002
6.447909e-001	-7.788010e+002
6.446683e-001	-7.773440e+002
6.456287e-001	-7.715699e+002
6.463862e-001	-7.666052e+002
6.465614e-001	-7.639610e+002
6.463709e-001	-7.627738e+002
6.451921e-001	-7.655260e+002
6.436612e-001	-7.696812e+002
6.416835e-001	-7.756171e+002
6.403422e-001	-7.790169e+002
6.394748e-001	-7.805278e+002
6.385803e-001	-7.821467e+002
6.388368e-001	-7.791787e+002
6.393640e-001	-7.751315e+002
6.403380e-001	-7.693034e+002
6.410684e-001	-7.644467e+002
6.408644e-001	-7.633135e+002
6.408636e-001	-7.613707e+002
6.399691e-001	-7.629897e+002
6.387090e-001	-7.660656e+002
6.369344e-001	-7.711921e+002
6.352546e-001	-7.759409e+002
6.343330e-001	-7.776678e+002
6.338312e-001	-7.777217e+002
6.338845e-001	-7.755632e+002
6.336670e-001	-7.744839e+002
6.334631e-001	-7.733507e+002
6.337331e-001	-7.703287e+002
6.343009e-001	-7.661196e+002
6.345167e-001	-7.633135e+002
6.335410e-001	-7.652561e+002
6.327277e-001	-7.665513e+002
6.319416e-001	-7.677385e+002
6.308440e-001	-7.701668e+002
6.296516e-001	-7.729729e+002
6.280530e-001	-7.773979e+002
6.269960e-001	-7.796644e+002
6.269952e-001	-7.777217e+002
6.281724e-001	-7.710842e+002
6.292277e-001	-7.649323e+002
6.290238e-001	-7.637991e+002
6.283459e-001	-7.645546e+002
6.279795e-001	-7.640689e+002
6.278432e-001	-7.626659e+002
6.268675e-001	-7.646086e+002
6.253773e-001	-7.686018e+002
6.244827e-001	-7.702208e+002
6.232091e-001	-7.733507e+002
6.222334e-001	-7.752933e+002
6.215691e-001	-7.759949e+002
6.206475e-001	-7.777217e+002
6.204977e-001	-7.763726e+002
6.210791e-001	-7.721095e+002
6.223511e-001	-7.650943e+002
6.227294e-001	-7.616406e+002
6.226879e-001	-7.598598e+002
6.226464e-001	-7.580790e+002
6.209801e-001	-7.627738e+002
6.193409e-001	-7.673607e+002
6.173091e-001	-7.735125e+002
6.155345e-001	-7.786391e+002
6.147618e-001	-7.797723e+002
6.143683e-001	-7.793945e+002
6.148143e-001	-7.756711e+002
6.150437e-001	-7.728110e+002
6.161532e-001	-7.664434e+002
6.172762e-001	-7.600217e+002
6.176680e-001	-7.565141e+002
6.173828e-001	-7.557046e+002
6.153780e-001	-7.617485e+002
6.132242e-001	-7.683860e+002
6.113007e-001	-7.741062e+002
6.094855e-001	-7.793945e+002
6.088483e-001	-7.799882e+002
6.087120e-001	-7.785851e+002
6.091580e-001	-7.748616e+002
6.096582e-001	-7.709223e+002
6.105239e-001	-7.655260e+002
6.115251e-001	-7.595899e+002
6.112670e-001	-7.586726e+002
6.101423e-001	-7.612089e+002
6.084218e-001	-7.661196e+002
6.067690e-001	-7.707604e+002
6.052111e-001	-7.750235e+002
6.039375e-001	-7.781534e+002
6.035033e-001	-7.779375e+002
6.032859e-001	-7.768583e+002
6.039214e-001	-7.723793e+002
6.042997e-001	-7.689256e+002
6.038927e-001	-7.686018e+002
6.035804e-001	-7.679004e+002
6.028078e-001	-7.690336e+002
6.027799e-001	-7.671988e+002
6.022645e-001	-7.673068e+002
6.013158e-001	-7.691415e+002
6.005026e-001	-7.704367e+002
5.999060e-001	-7.708683e+002
5.989032e-001	-7.729190e+002
5.978868e-001	-7.750235e+002
5.981568e-001	-7.720016e+002
5.983591e-001	-7.692494e+002
5.983312e-001	-7.674147e+002
5.985199e-001	-7.647165e+002
5.972598e-001	-7.677924e+002
5.965278e-001	-7.687638e+002
5.960125e-001	-7.688717e+002
5.952940e-001	-7.697891e+002
5.952525e-001	-7.680083e+002
5.945205e-001	-7.689796e+002
5.938020e-001	-7.698970e+002
5.922170e-001	-7.742680e+002
5.908215e-001	-7.778836e+002
5.908884e-001	-7.756711e+002
5.906167e-001	-7.748077e+002
5.909815e-001	-7.714080e+002
5.910348e-001	-7.692494e+002
5.913860e-001	-7.659037e+002
5.916289e-001	-7.629897e+002
5.909646e-001	-7.636912e+002
5.906794e-001	-7.628818e+002
5.899068e-001	-7.640150e+002
5.884978e-001	-7.676845e+002
5.866419e-001	-7.731348e+002
5.846100e-001	-7.792866e+002
5.840947e-001	-7.793945e+002
5.841073e-001	-7.773979e+002
5.843638e-001	-7.744299e+002
5.848369e-001	-7.705985e+002
5.851068e-001	-7.675766e+002
5.856476e-001	-7.634753e+002
5.852812e-001	-7.629897e+002
5.846169e-001	-7.636912e+002
5.829912e-001	-7.682242e+002
5.817176e-001	-7.713540e+002
5.811751e-001	-7.715699e+002
5.800775e-001	-7.739982e+002
5.796164e-001	-7.738903e+002
5.788708e-001	-7.749156e+002
5.787481e-001	-7.734586e+002
5.795461e-001	-7.683321e+002
5.799380e-001	-7.648244e+002
5.800455e-001	-7.624500e+002
5.796790e-001	-7.619644e+002
5.785679e-001	-7.644467e+002
5.769558e-001	-7.689256e+002
5.755332e-001	-7.726491e+002
5.747741e-001	-7.737284e+002
5.740827e-001	-7.745379e+002
5.745287e-001	-7.708144e+002
5.750560e-001	-7.667671e+002
5.746760e-001	-7.663354e+002
5.741607e-001	-7.664434e+002
5.731443e-001	-7.685479e+002
5.721144e-001	-7.707064e+002
5.715855e-001	-7.708683e+002
5.711107e-001	-7.708144e+002
5.710151e-001	-7.692494e+002
5.708924e-001	-7.677924e+002
5.704989e-001	-7.674147e+002
5.697263e-001	-7.685479e+002
5.695359e-001	-7.673607e+002
5.689528e-001	-7.677385e+002
5.678688e-001	-7.701129e+002
5.673940e-001	-7.700589e+002
5.665537e-001	-7.714619e+002
5.660248e-001	-7.716238e+002
5.658885e-001	-7.702208e+002
5.661179e-001	-7.673607e+002
5.662795e-001	-7.647705e+002
5.658725e-001	-7.644467e+002
5.657362e-001	-7.630436e+002
5.651397e-001	-7.634753e+002
5.643670e-001	-7.646086e+002
5.634590e-001	-7.662814e+002
5.621854e-001	-7.694113e+002
5.612367e-001	-7.712461e+002
5.601391e-001	-7.736745e+002
5.595696e-001	-7.739982e+002
5.592302e-001	-7.734046e+002
5.592971e-001	-7.711921e+002
5.598379e-001	-7.670909e+002
5.600537e-001	-7.642848e+002
5.606216e-001	-7.600757e+002
5.605937e-001	-7.582409e+002
5.593336e-001	-7.613168e+002
5.574641e-001	-7.668211e+002
5.554188e-001	-7.730269e+002
5.542670e-001	-7.756711e+002
5.532100e-001	-7.779375e+002
5.528707e-001	-7.773440e+002
5.532219e-001	-7.739982e+002
5.532887e-001	-7.717857e+002
